"Area" "Mean" "StdDev" "Mode" "Min" "Max" "X" "Y" "XM" "YM" "Perim" "BX" "BY" "Width" "Height" "Major" "Minor" "Angle" "Circ" "Feret" "IntDen" "Median" "RawIntDen" "FeretX" "FeretY" "FeretAngle" "MinFeret" "AR" "Round" "Solidity" "Type"
"20_V_390" 23 25922.087 16533.736 65504 12816 65504 4005.109 2037.587 4005.078 2038.003 26.385 4002 2034 7 7 6.082 4.815 76.473 0.415 7.81 596208 18224 596208 4003 2040 39.806 6.708 1.263 0.792 0.639 "Positif"
"20_V_391" 59 31314.169 20901.051 65504 12704 65504 4185.008 2040.161 4185.281 2040.524 29.456 4180 2035 10 10 9.062 8.289 0.923 0.855 10.198 1847536 21104 1847536 4184 2035 101.31 8.944 1.093 0.915 0.837 "Positif"
"20_V_392" 16 22266 8624.899 12992 12992 39248 4159.562 2045.312 4159.489 2045.293 14.728 4157 2043 5 5 5.012 4.065 91.13 0.927 5.831 356256 21360 356256 4158 2043 120.964 4.743 1.233 0.811 0.8 "Positif"
"20_V_393" 23 29919.304 18482.552 65504 12832 65504 4050.543 2052.283 4050.719 2052.274 20.385 4047 2049 6 7 6.156 4.757 119.996 0.696 8.062 688144 22176 688144 4049 2049 119.745 5.657 1.294 0.773 0.754 "Positif"
"20_V_394" 104 30200.923 19371.206 65504 12640 65504 3959.846 2062.375 3960.149 2062.697 53.598 3954 2054 12 15 13.323 9.939 122.254 0.455 16.553 3140896 21888 3140896 3957 2054 115.017 11.767 1.34 0.746 0.77 "Positif"
"20_V_395" 16 14038 1472.184 12624 12624 17072 3944.188 2066.312 3944.211 2066.405 25.799 3942 2061 5 9 6.984 2.917 108.872 0.302 9.487 224608 13680 224608 3942 2061 108.435 4.919 2.394 0.418 0.533 "Positif"
"20_V_396" 219 28834.411 20367.662 65504 12624 65504 3805.011 2078.249 3805.426 2078.517 86.711 3796 2068 19 22 18.091 15.413 98.541 0.366 23.087 6314736 17088 6314736 3802 2090 72.35 18.508 1.174 0.852 0.726 "Positif"
"20_V_397" 8 15464 2484.457 12704 12704 19648 3835.625 2078.375 3835.655 2078.381 9.071 3834 2077 3 3 3.538 2.879 135 1 4.243 123712 16304 123712 3834 2077 135 3 1.229 0.814 0.941 "Positif"
"20_V_398" 111 26598.775 17627.779 65504 12720 65504 3821.968 2095.077 3822.637 2095.166 70.569 3815 2088 13 14 13.83 10.219 42.41 0.28 17.804 2952464 17952 2952464 3816 2102 51.843 12.869 1.353 0.739 0.703 "Positif"
"20_V_399" 79 29770.734 19910.373 65504 12624 65504 3713.006 2109.399 3713.329 2109.818 43.355 3707 2103 11 12 10.812 9.303 75.441 0.528 12.806 2351888 20704 2351888 3707 2112 38.66 10.286 1.162 0.86 0.775 "Positif"
"20_V_400" 10 16048 2634.289 12928 12928 20416 4346.2 2110.5 4346.215 2110.519 14.728 4344 2108 4 5 3.906 3.259 90 0.579 5.385 160480 15872 160480 4345 2113 68.199 4 1.199 0.834 0.667 "Positif"
"20_V_401" 74 27736.865 19273.565 65504 12640 65504 3938.865 2117.757 3939.203 2118.251 45.012 3934 2109 10 15 11.54 8.165 103.33 0.459 15.133 2052528 17104 2052528 3939 2109 97.595 9.95 1.413 0.708 0.725 "Positif"
"20_V_402" 223 28084.951 19370.909 65504 12640 65504 4183.464 2121.244 4183.877 2121.394 104.61 4173 2112 24 18 21.897 12.967 167.673 0.256 24.515 6262944 17584 6262944 4173 2118 168.232 17.919 1.689 0.592 0.702 "Positif"
"20_V_403" 78 32682.256 20100.694 65504 12880 65504 4312.654 2117.744 4312.7 2117.969 41.113 4307 2112 12 11 10.707 9.276 134.571 0.58 12.166 2549216 26064 2549216 4307 2117 170.538 9.899 1.154 0.866 0.804 "Positif"
"20_V_404" 6 12909.333 173.337 12640 12640 13136 4355.833 2113.167 4355.825 2113.168 12.485 4353 2112 5 2 4.943 1.546 10.625 0.484 5.385 77456 12896 77456 4353 2114 21.801 2 3.198 0.313 0.706 "Positif"
"20_V_405" 162 28337.284 19077.927 65504 12624 65504 3824.444 2131.216 3824.555 2131.536 75.64 3817 2122 16 19 15.131 13.632 133.551 0.356 19.026 4590640 17808 4590640 3824 2122 93.013 16 1.11 0.901 0.725 "Positif"
"20_V_406" 13 19403.077 6557.666 12656 12656 33184 4295.654 2127.962 4295.673 2127.88 12.485 4294 2126 4 4 4.359 3.797 76.224 1 5 252240 16624 252240 4294 2126 126.87 4 1.148 0.871 0.897 "Positif"
"20_V_407" 125 30405.632 20621.057 65504 12672 65504 4263.1 2134.244 4263.403 2134.455 58.083 4256 2127 14 15 13.829 11.509 114.898 0.466 16.279 3800704 18336 3800704 4257 2129 132.51 13.313 1.202 0.832 0.762 "Positif"
"20_V_408" 128 30190.375 20274.487 65504 12624 65504 3911.789 2142.273 3912.03 2142.547 68.569 3904 2134 15 17 13.916 11.711 120.51 0.342 18.028 3864368 18768 3864368 3910 2134 109.44 13.864 1.188 0.842 0.725 "Positif"
"20_V_409" 53 29919.094 19985.569 65504 12976 65504 4353.311 2140.047 4353.487 2140.272 27.556 4349 2136 8 9 9.073 7.438 103.126 0.877 10.296 1585712 19648 1585712 4350 2136 119.055 8 1.22 0.82 0.876 "Positif"
"20_V_410" 50 28902.08 19301.469 65504 12848 65504 4092.58 2144.14 4092.936 2144.224 28.042 4088 2140 9 8 8.2 7.764 165.823 0.799 9.487 1445104 20128 1445104 4088 2146 18.435 8 1.056 0.947 0.84 "Positif"
"20_V_411" 75 30427.093 20094.532 65504 12704 65504 3788.22 2146.793 3788.585 2147.189 40.284 3783 2141 10 11 10.194 9.367 88.722 0.581 12.042 2282032 21824 2282032 3783 2150 48.366 10 1.088 0.919 0.811 "Positif"
"20_V_412" 75 28812.8 19311.563 65504 12672 65504 3755.113 2157.98 3755.489 2158.496 44.77 3750 2152 10 12 11.305 8.447 118.933 0.47 13.601 2160960 19744 2160960 3750 2153 126.027 10 1.338 0.747 0.765 "Positif"
"20_V_413" 104 30453.846 20111.963 65504 12640 65504 4083.279 2163.981 4083.546 2164.43 47.841 4077 2158 12 13 12.211 10.844 125.529 0.571 14.213 3167200 21232 3167200 4078 2159 129.289 12 1.126 0.888 0.8 "Positif"
"20_V_414" 191 28888.628 20268.179 65504 12656 65504 3873.442 2175.982 3873.52 2176.058 80.326 3866 2166 16 20 17.803 13.66 95.56 0.372 20.224 5517728 17888 5517728 3872 2166 98.531 15.97 1.303 0.767 0.781 "Positif"
"20_V_415" 86 30284.279 19731.285 65504 12624 65504 3464.384 2174.43 3464.846 2174.834 46.77 3458 2168 13 12 10.994 9.96 166.111 0.494 13.416 2604448 22640 2604448 3458 2171 153.435 11.292 1.104 0.906 0.735 "Positif"
"20_V_416" 85 30322.635 19988.345 65504 12720 65504 4008.829 2175.818 4009.096 2176.377 47.355 4004 2168 10 14 11.85 9.133 92.1 0.476 14.318 2577424 20464 2577424 4004 2181 65.225 10 1.298 0.771 0.739 "Positif"
"20_V_417" 92 28931.652 19644.9 65504 12656 65504 4354.261 2176.793 4354.625 2177.124 54.426 4348 2170 12 14 11.124 10.53 95.944 0.39 14.765 2661712 18736 2661712 4351 2171 118.301 12 1.056 0.947 0.719 "Positif"
"20_V_418" 131 30093.435 19979.698 65504 12672 65504 4340.385 2178.912 4340.381 2179.114 60.083 4333 2172 14 15 13.664 12.207 131.571 0.456 16.643 3942240 19488 3942240 4337 2186 57.265 14 1.119 0.893 0.762 "Positif"
"20_V_419" 242 30877.157 21131.804 65504 12624 65504 3749.731 2193.434 3750.068 2193.513 92.125 3740 2182 19 22 19.269 15.991 68.422 0.358 22.361 7472272 18528 7472272 3744 2203 63.435 18.773 1.205 0.83 0.762 "Positif"
"20_V_420" 114 28915.228 19785.695 65504 12640 65504 4018.868 2190.728 4019.043 2190.872 70.811 4012 2183 13 16 13.504 10.749 106.055 0.286 16.155 3296336 18224 3296336 4014 2184 111.801 12.333 1.256 0.796 0.722 "Positif"
"20_V_421" 108 30268.148 20384.433 65504 12624 65504 3715.88 2195.194 3716.352 2195.374 51.012 3710 2187 12 15 12.787 10.754 93.206 0.522 15.811 3268960 18672 3268960 3713 2202 71.565 12 1.189 0.841 0.763 "Positif"
"20_V_422" 16 13387 458.346 13056 12704 14176 3926.562 2206.188 3926.549 2206.215 31.456 3923 2201 7 10 8.659 2.353 55.175 0.203 11.18 214192 13280 214192 3924 2211 63.435 4.481 3.68 0.272 0.416 "Positif"
"20_V_423" 53 29653.132 20051.01 65504 12624 65504 4077.821 2207.519 4077.996 2207.695 30.627 4074 2202 8 10 9.797 6.888 112.019 0.71 11.402 1571616 21392 1571616 4074 2203 127.875 8 1.422 0.703 0.803 "Positif"
"20_V_424" 201 32047.124 20738.673 65504 12624 65504 4213.107 2216.595 4213.217 2216.704 77.983 4204 2206 17 20 18.365 13.935 105.066 0.415 21.541 6441472 20128 6441472 4210 2206 111.801 16.071 1.318 0.759 0.794 "Positif"
"20_V_425" 49 29874.939 20096.732 65504 12720 65504 3734.602 2213.255 3734.786 2213.512 30.042 3731 2208 8 10 8.527 7.316 111.832 0.682 10.44 1463872 19680 1463872 3733 2208 106.699 8 1.165 0.858 0.797 "Positif"
"20_V_426" 85 31982.306 20178.455 65504 12672 65504 3648.371 2227.182 3648.857 2227.524 41.113 3642 2220 11 13 11.733 9.224 68.034 0.632 13.153 2718496 23168 2718496 3648 2220 98.746 10.286 1.272 0.786 0.821 "Positif"
"20_V_427" 116 30944.828 20439.047 65504 12720 65504 4319.026 2236.103 4319.32 2236.239 54.669 4312 2228 14 15 12.467 11.847 72.938 0.488 15.811 3589600 19792 3589600 4314 2243 55.305 13.435 1.052 0.95 0.753 "Positif"
"20_V_428" 120 30691.333 20497.784 65504 12640 65504 4349.8 2238.033 4350.024 2238.207 53.255 4343 2230 13 16 13.361 11.436 93.582 0.532 16.279 3682960 18816 3682960 4349 2230 100.62 13 1.168 0.856 0.789 "Positif"
"20_V_429" 104 30591.077 20269.975 65504 12624 65504 4296.125 2239.038 4296.428 2239.281 61.74 4288 2232 15 15 12.52 10.576 127.264 0.343 16.643 3181472 20416 3181472 4291 2233 122.735 12.728 1.184 0.845 0.658 "Positif"
"20_V_430" 165 28333.576 19885.29 65504 12656 65504 3754.106 2241.288 3754.455 2241.393 71.64 3746 2233 16 17 15.649 13.425 108.524 0.404 17.72 4675040 17136 4675040 3751 2233 106.39 15.495 1.166 0.858 0.786 "Positif"
"20_V_431" 74 29032.649 20020.876 65504 12624 65504 4331.959 2242.338 4332.476 2242.844 45.012 4327 2236 10 12 10.986 8.577 120.52 0.459 13.416 2148416 20128 2148416 4328 2236 116.565 10 1.281 0.781 0.767 "Positif"
"20_V_432" 58 28615.448 19790.963 65504 12672 65504 4203.534 2244.483 4203.876 2244.596 32.87 4199 2239 9 11 10.086 7.322 89.404 0.675 11.402 1659696 18528 1659696 4202 2239 105.255 8.171 1.377 0.726 0.779 "Positif"
"20_V_433" 25 22377.6 12583.407 12944 12640 56672 3573.5 2249.34 3573.683 2249.408 20.971 3570 2246 7 6 6.072 5.242 158.244 0.714 7.28 559440 17024 559440 3570 2251 15.945 6 1.158 0.863 0.769 "Positif"
"20_V_434" 16 18474 5336.525 12752 12752 28624 4223.125 2251.062 4223.119 2251.084 15.314 4221 2248 5 5 4.752 4.287 133.87 0.857 5.831 295584 17104 295584 4222 2248 120.964 4.95 1.108 0.902 0.842 "Positif"
"20_V_435" 130 31177.477 20317.42 65504 12688 65504 4199.892 2257.508 4200.074 2257.744 70.669 4194 2249 13 17 16.367 10.113 80.964 0.327 17.464 4053072 21216 4053072 4197 2249 103.241 11.571 1.618 0.618 0.76 "Positif"
"20_V_436" 180 30313.244 20959.468 65504 12624 65504 3894.522 2264.133 3894.89 2264.352 64.912 3887 2256 15 17 16.813 13.632 87.909 0.537 18.385 5456384 19200 5456384 3892 2273 67.62 15 1.233 0.811 0.826 "Positif"
"20_V_437" 84 29394.476 19131.491 65504 12640 65504 4025.536 2271.155 4025.644 2271.349 51.598 4020 2265 12 13 11.728 9.119 139.606 0.396 15.811 2469136 19440 2469136 4021 2265 124.695 10.534 1.286 0.778 0.7 "Positif"
"20_V_438" 115 29096.487 19784.588 65504 12624 65504 4187.265 2275.952 4187.5 2276.326 56.426 4181 2269 14 14 12.473 11.739 137.513 0.454 14.56 3346096 18800 3346096 4185 2269 105.945 13.313 1.063 0.941 0.777 "Positif"
"20_V_439" 119 31348.303 20222.697 65504 12656 65504 4288.307 2280.845 4288.462 2280.9 53.598 4283 2273 11 17 14.451 10.485 100.396 0.521 17.464 3730448 21824 3730448 4287 2273 103.241 11 1.378 0.726 0.78 "Positif"
"20_V_440" 132 28390.424 19772.348 65504 12688 65504 4035.364 2283.417 4035.829 2283.466 63.74 4027 2276 17 15 13.303 12.634 118.67 0.408 17.117 3747536 17632 3747536 4027 2285 6.71 14.142 1.053 0.95 0.725 "Positif"
"20_V_441" 101 30442.297 20034.751 65504 12640 65504 3960.045 2285.579 3960.307 2285.733 52.527 3955 2279 11 13 12.625 10.186 93.86 0.46 15.264 3074672 18576 3074672 3957 2279 121.608 10.933 1.24 0.807 0.805 "Positif"
"20_V_442" 60 30068.533 20177.591 65504 12832 65504 4049.9 2288.533 4050.275 2288.762 39.941 4044 2283 11 10 9.265 8.246 53.369 0.473 11.705 1804112 19616 1804112 4044 2290 19.983 9.839 1.124 0.89 0.732 "Positif"
"20_V_443" 137 30519.708 20645.097 65504 12656 65504 4138.339 2298.58 4138.763 2298.76 62.083 4130 2291 16 16 13.767 12.671 60.026 0.447 17.493 4181200 19344 4181200 4133 2292 120.964 14.312 1.087 0.92 0.735 "Positif"
"20_V_444" 87 30579.862 19978.273 65504 12720 65504 4054.029 2303.569 4054.506 2303.908 54.426 4048 2296 12 14 12.056 9.188 115.731 0.369 17.205 2660448 21952 2660448 4049 2296 125.538 11.18 1.312 0.762 0.669 "Positif"
"20_V_445" 241 30720.266 21142.506 65504 12672 65504 4125.695 2311.139 4125.727 2311.189 89.64 4117 2300 18 23 20.334 15.091 97.643 0.377 23.195 7403584 18192 7403584 4125 2323 82.569 17.755 1.347 0.742 0.785 "Positif"
"20_V_446" 10 16859.2 3624.533 12688 12688 22208 3818 2304.5 3818.045 2304.458 10.485 3816 2303 4 3 4.444 2.865 153.435 1 5 168592 17072 168592 3816 2303 143.13 3 1.551 0.645 0.909 "Positif"
"20_V_447" 169 30582.438 21051.122 65504 12624 65504 3969.033 2316.713 3969.338 2316.769 74.569 3960 2309 17 16 15.675 13.728 130.606 0.382 18.028 5168432 18752 5168432 3962 2311 146.31 15.8 1.142 0.876 0.781 "Positif"
"20_V_448" 106 30545.509 20121.995 65504 12640 65504 4044.255 2327.689 4044.55 2328.033 47.598 4038 2320 13 15 12.535 10.767 102.02 0.588 15.524 3237824 21008 3237824 4044 2320 104.931 12.021 1.164 0.859 0.771 "Positif"
"20_V_449" 37 27901.405 18773.765 65504 12832 65504 3590.041 2329.338 3590.36 2329.432 25.213 3586 2325 7 9 7.531 6.256 111.879 0.731 9.22 1032352 17440 1032352 3590 2334 77.471 7 1.204 0.831 0.804 "Positif"
"20_V_450" 158 30006.684 20438.901 65504 12624 65504 4089.076 2339.405 4089.076 2339.545 72.326 4081 2330 15 19 16.818 11.962 101.737 0.38 19.698 4741056 17792 4741056 4086 2330 113.962 14.643 1.406 0.711 0.751 "Positif"
"20_V_451" 36 29215.556 20212.076 65504 12688 65504 3995.333 2345.056 3995.52 2345.194 22.385 3992 2341 7 8 7.548 6.073 108.556 0.903 8.544 1051760 19328 1051760 3994 2341 110.556 7 1.243 0.805 0.837 "Positif"
"20_V_452" 169 28492.686 20009.782 65504 12704 65504 4223.873 2352.737 4224.129 2352.554 79.054 4216 2344 16 17 15.811 13.609 119.581 0.34 19.209 4815264 16896 4815264 4217 2346 128.66 16 1.162 0.861 0.749 "Positif"
"20_V_453" 229 29786.83 20324.393 65504 12640 65504 4261.924 2354.055 4261.995 2354.045 77.983 4254 2344 16 22 19.376 15.048 108.65 0.473 23.087 6821184 18064 6821184 4258 2344 107.65 16 1.288 0.777 0.818 "Positif"
"20_V_454" 55 31783.564 20462.366 65504 12928 65504 3855.718 2350.791 3855.931 2350.81 27.456 3851 2346 9 10 8.921 7.849 121.139 0.917 10.44 1748096 19920 1748096 3854 2346 106.699 8.321 1.137 0.88 0.846 "Positif"
"20_V_455" 56 31992.857 20152.605 65504 12896 65504 4021.036 2358.804 4021.346 2358.976 31.456 4016 2353 10 10 8.763 8.137 120.454 0.711 11.18 1791600 22256 1791600 4019 2353 116.565 8.875 1.077 0.929 0.789 "Positif"
"20_V_456" 9 18355.556 4466.757 12880 12880 24704 3673.722 2356.833 3673.776 2356.981 12.485 3672 2354 3 5 4.789 2.393 102.038 0.726 5.385 165200 19744 165200 3673 2354 111.801 3 2.001 0.5 0.75 "Positif"
"20_V_457" 12 20928 6318.613 13808 13808 31872 3707.417 2357.833 3707.414 2357.856 12.485 3705 2356 4 4 4.314 3.542 124.722 0.967 5 251136 21264 251136 3706 2356 126.87 4 1.218 0.821 0.889 "Positif"
"20_V_458" 96 32149.333 20689.638 65504 12624 65504 3790.562 2362.531 3791.073 2362.865 49.355 3784 2356 12 13 12.065 10.131 118.996 0.495 15.264 3086336 22800 3086336 3785 2356 121.608 11.2 1.191 0.84 0.8 "Positif"
"20_V_459" 9 15754.667 2828.076 12720 12720 21056 4307.389 2357.833 4307.445 2357.91 10.485 4306 2356 3 4 3.919 2.924 110.301 1 4.472 141792 15744 141792 4306 2356 116.565 3 1.34 0.746 0.857 "Positif"
"20_V_460" 199 28564.905 20165.996 65504 12656 65504 4132.967 2372.098 4133.075 2371.962 79.397 4123 2363 18 18 17.267 14.674 101.833 0.397 19.799 5684416 16880 5684416 4125 2378 45 17.332 1.177 0.85 0.78 "Positif"
"20_V_461" 6 13274.667 650.291 12688 12688 14128 3539.333 2366.667 3539.334 2366.676 8.485 3538 2365 3 3 3.14 2.433 45 1 3.606 79648 13296 79648 3538 2368 33.69 2.828 1.291 0.775 0.8 "Positif"
"20_V_462" 100 31803.68 19994.477 65504 12640 65504 3784.44 2385.27 3784.837 2385.41 52.669 3779 2377 11 16 15 8.489 105.672 0.453 16.763 3180368 22528 3180368 3782 2377 107.354 9.701 1.767 0.566 0.769 "Positif"
"20_V_463" 229 29346.376 20391.063 65504 12672 65504 4247.413 2389.081 4247.378 2389.192 97.782 4238 2378 19 22 18.611 15.667 118.134 0.301 22.361 6720320 17184 6720320 4246 2378 100.305 18.827 1.188 0.842 0.753 "Positif"
"20_V_464" 31 29035.871 19979.63 65504 12800 65504 4193.855 2385.661 4194.196 2385.647 21.556 4190 2382 7 7 6.887 5.731 122.641 0.838 8.062 900112 18656 900112 4192 2382 119.745 6.656 1.202 0.832 0.795 "Positif"
"20_V_465" 219 29533.078 20678.654 65504 12672 65504 4099.961 2392.226 4100.059 2392.051 87.882 4090 2383 21 19 18.141 15.371 140.7 0.356 21.932 6467744 17936 6467744 4091 2388 155.772 17.033 1.18 0.847 0.768 "Positif"
"20_V_466" 6 12994.667 382.319 12624 12624 13568 3934.167 2386 3934.183 2385.983 14.142 3932 2384 4 4 2.783 2.745 90 0.377 4.243 77968 13056 77968 3932 2387 45 3.536 1.014 0.986 0.522 "Positif"
"20_V_467" 78 30629.538 20410.567 65504 12624 65504 4208.256 2396.269 4208.519 2396.24 40.284 4203 2389 10 13 11.036 8.999 88.075 0.604 13.928 2389104 22928 2389104 4206 2389 111.038 9.714 1.226 0.815 0.796 "Positif"
"20_V_468" 62 28028.645 19723.945 65504 12640 65504 4262.016 2393.823 4262.439 2393.979 35.456 4257 2389 10 9 9.225 8.557 178.078 0.62 10.63 1737776 18528 1737776 4258 2398 48.814 9 1.078 0.928 0.816 "Positif"
"20_V_469" 81 30243.358 19873.328 65504 12640 65504 3994.586 2396.031 3995.028 2396.294 39.698 3989 2390 11 12 10.696 9.643 106.308 0.646 13.454 2449712 20336 2449712 3990 2392 131.987 10.607 1.109 0.902 0.798 "Positif"
"20_V_470" 11 20744.727 6714.01 12688 12688 35552 3870.682 2398.318 3870.601 2398.354 11.899 3869 2396 4 4 3.807 3.678 135 0.976 4.472 228192 20512 228192 3870 2396 116.565 4 1.035 0.966 0.846 "Positif"
"20_V_471" 8 16272 3073.19 13376 13376 22400 3560.75 2399.75 3560.683 2399.764 10.485 3559 2398 4 3 3.797 2.682 7.018 0.914 4.472 130176 15984 130176 3559 2401 26.565 3 1.416 0.706 0.8 "Positif"
"20_V_472" 160 23387 16101.158 65504 12640 65504 4312.438 2411.619 4312.736 2410.035 103.782 4307 2399 11 30 25.833 7.886 87.281 0.187 30.676 3741920 15616 3741920 4308 2429 70.974 11 3.276 0.305 0.617 "Positif"
"20_V_473" 128 30488.125 20225.927 65504 12624 65504 3892.969 2407.578 3893.367 2407.65 57.598 3886 2400 14 15 13.726 11.873 124.877 0.485 17.205 3902480 19328 3902480 3888 2400 125.538 13.548 1.156 0.865 0.738 "Positif"
"20_V_474" 120 30605.067 20359.16 65504 12720 65504 3770.142 2409.583 3770.383 2409.601 55.012 3764 2403 13 14 13.876 11.011 125.758 0.498 16.643 3672608 19872 3672608 3765 2403 122.735 12.728 1.26 0.794 0.803 "Positif"
"20_V_475" 198 28459.798 19269.405 65504 12624 65504 4150.712 2418.01 4151.037 2418.263 102.61 4143 2405 16 26 24.223 10.407 110.939 0.236 27.731 5635040 18560 5635040 4145 2405 115.641 13.282 2.328 0.43 0.684 "Positif"
"20_V_476" 104 30821.077 20442.209 65504 12672 65504 4259.673 2423.99 4259.845 2424.32 55.841 4254 2416 11 16 13.172 10.053 96.427 0.419 17.088 3205392 20864 3205392 4258 2416 110.556 11 1.31 0.763 0.748 "Positif"
"20_V_477" 93 30707.613 20165.877 65504 12688 65504 4133.306 2425.694 4133.558 2426.246 49.355 4128 2418 11 14 12 9.867 99.98 0.48 15.811 2855808 20656 2855808 4129 2418 124.695 10.889 1.216 0.822 0.738 "Positif"
"20_V_478" 165 30575.127 19693.885 65504 12640 65504 4027.373 2427.7 4027.649 2428.021 70.326 4018 2419 19 18 19.046 11.031 27.87 0.419 20.616 5044896 22160 5044896 4018 2433 22.834 13.59 1.727 0.579 0.73 "Positif"
"20_V_479" 85 30222.118 20498.48 65504 12656 65504 4198.618 2433.347 4198.909 2433.684 46.77 4193 2427 12 12 10.724 10.092 128.01 0.488 12.649 2568880 21024 2568880 4193 2436 18.435 11.628 1.063 0.941 0.776 "Positif"
"20_V_480" 47 29988.426 19655.667 65504 12624 65504 3951.053 2434.521 3951.223 2434.697 30.627 3947 2430 9 8 7.967 7.511 162.663 0.63 9.487 1409456 20576 1409456 3947 2437 18.435 8 1.061 0.943 0.825 "Positif"
"20_V_481" 131 31034.87 20557.009 65504 12640 65504 4080.805 2438.263 4081.03 2438.51 62.912 4075 2430 13 16 14.633 11.399 102.97 0.416 17.493 4065568 20144 4065568 4077 2430 120.964 13 1.284 0.779 0.773 "Positif"
"20_V_482" 73 29402.74 19638.748 65504 12672 65504 4295.884 2440.788 4296.199 2441.123 48.77 4291 2433 10 14 11.016 8.438 90.635 0.386 14.318 2146400 20496 2146400 4293 2433 114.775 9.551 1.306 0.766 0.702 "Positif"
"20_V_483" 122 30391.082 19787.523 65504 12640 65504 4164.197 2447.09 4164.451 2447.336 69.497 4159 2436 11 21 20.96 7.411 103.77 0.317 21.932 3707712 20816 3707712 4159 2437 114.228 9.195 2.828 0.354 0.728 "Positif"
"20_V_484" 134 30627.582 20751.232 65504 12640 65504 4054.104 2447.754 4054.355 2447.776 74.811 4047 2440 14 17 14.519 11.751 93.54 0.301 17.464 4104096 18320 4104096 4051 2440 103.241 13.645 1.236 0.809 0.732 "Positif"
"20_V_485" 119 31300.168 20627.376 65504 12624 65504 4105.744 2449.172 4106.08 2449.193 54.184 4099 2442 14 17 13.135 11.535 61.32 0.509 17.464 3724720 21344 3724720 4105 2459 76.759 12.932 1.139 0.878 0.744 "Positif"
"20_V_486" 186 31922.323 20860.19 65504 12624 65504 4074.839 2458.253 4075.033 2458.211 74.811 4066 2450 18 16 16.5 14.353 163.356 0.418 20 5937552 21312 5937552 4066 2454 143.13 15.179 1.15 0.87 0.793 "Positif"
"20_V_487" 104 32505.692 20544.817 65504 12656 65504 3983.702 2462.298 3984.117 2462.621 42.284 3977 2456 13 12 12.671 10.45 19.637 0.731 13.928 3380592 22832 3380592 3977 2465 21.038 11.884 1.213 0.825 0.846 "Positif"
"20_V_488" 52 28412 19537.081 65504 12624 65504 3905.769 2463.615 3906 2463.861 31.213 3901 2458 9 10 8.687 7.621 96.098 0.671 10.44 1477424 18176 1477424 3905 2458 106.699 8.489 1.14 0.877 0.765 "Positif"
"20_V_489" 152 30172.421 20247.737 65504 12640 65504 4229.362 2467.237 4229.591 2467.26 73.74 4222 2459 16 16 15.263 12.68 127.527 0.351 17.889 4586208 18224 4586208 4227 2459 116.565 15.2 1.204 0.831 0.747 "Positif"
"20_V_490" 84 30284.19 19633.027 65504 12624 65504 4057.024 2472.262 4057.419 2472.44 48.527 4050 2467 12 12 10.937 9.779 144.487 0.448 14.422 2543872 20640 2543872 4054 2467 123.69 11.068 1.118 0.894 0.774 "Positif"
